Url,Breadcrumb,Title,Product_Name,Series,Brand_Name,Category,Subcategory,Product_ID,Price,Finish,Short_Description,Description,Meta_Description,Meta_Key,Documents,Drawing_Docs,Images
https://www.gingerco.com/products/categories/06/accessories/32/towel-rings/28/surface/PC/polished-chrome/2805,Home/Categories/Accessories/Towel Rings/2805,Surface - Towel Ring - 2805 - || Ginger,Towel Ring,Surface,Ginger,Accessories,Towel-Rings,2805,$179.00,Polished Chrome,"Available Finishes: Polished Chrome & Satin Nickel|Solid Brass Construction|Double-post design with rigid, outwardly curved bar","Available Finishes: Polished Chrome & Satin Nickel|Solid Brass Construction|Double-post design with rigid, outwardly curved bar|Includes Installation Hardware|Complements Surface product series",Ginger carries the Surface 2805 Towel Ring and is available in a number of different finishes.,"Surface,2805,Towel Ring,Ginger","{'Product Specification': 'https://www.gingerco.com/documents/dynamicdocuments/spec_2805_surface.pdf', 'Installation Sheet': 'https://www.gingerco.com/documents/dynamicdocuments/INS-2540-1410.pdf', 'Parts Diagram': 'https://www.gingerco.com/documents/dynamicdocuments/2802.pdf'}","{'2-Dimensional Front DWG': 'https://www.gingerco.com/documents/dynamicdocuments/2805_front.dwg', '2-Dimensional Side DWG': 'https://www.gingerco.com/documents/dynamicdocuments/2805_right.dwg', '2-Dimensional Top DWG': 'https://www.gingerco.com/documents/dynamicdocuments/2805_top.dwg', '2-Dimensional Front DXF': 'https://www.gingerco.com/documents/dynamicdocuments/2805_front.dxf', '2-Dimensional Side DXF': 'https://www.gingerco.com/documents/dynamicdocuments/2805_right.dxf', '2-Dimensional Top DXF': 'https://www.gingerco.com/documents/dynamicdocuments/2805_top.dxf', '3-Dimensional Step': 'https://www.gingerco.com/documents/dynamicdocuments/2805.stp', '3-Dimensional IGES': 'https://www.gingerco.com/documents/dynamicdocuments/2805.igs'}","[{'Item_Image': 'https://www.gingerco.com/images/DynamicImages/products/Ginger/2805/2805_PC_largealt.jpg', 'Detailed_Image': 'https://www.gingerco.com/images/DynamicImages/products/Ginger/2805/2805_PC_largealt.jpg', 'Zoom_Image': 'https://www.gingerco.com/images/DynamicImages/products/Ginger/2805/2805_PC_largealt.jpg'}]"
https://www.gingerco.com/products/categories/06/accessories/36/toiletry-shelves-trays/28/surface/PC/polished-chrome/2835T-24,Home/Categories/Accessories/Toiletry Shelves/ Trays/2835T-24,"Surface - 24"" Gallery Rail Shelf - 2835T-24 - || Ginger","24"" Gallery Rail Shelf",Surface,Ginger,Accessories,Toiletry-Shelves-Trays,2835T-24,$342.00,Polished Chrome,Available Finishes: Polished Chrome & Satin Nickel|Solid Brass Construction|Tempered glass with polished edges,Available Finishes: Polished Chrome & Satin Nickel|Solid Brass Construction|Tempered glass with polished edges|Complements Surface product series|Supports 5 lbs. (2.26 kg.),Ginger carries the Surface 2835T-24 24&quot; Gallery Rail Shelf and is available in a number of different finishes.,"Surface,2835T-24,24&quot; Gallery Rail Shelf,Ginger","{'Product Specification': 'https://www.gingerco.com/documents/dynamicdocuments/spec_2835T-24.pdf', 'Installation Sheet': 'https://www.gingerco.com/documents/dynamicdocuments/ID2835T-24.pdf', 'Parts Diagram': 'https://www.gingerco.com/documents/dynamicdocuments/2819RT.pdf'}","{'2-Dimensional Front DWG': 'https://www.gingerco.com/documents/dynamicdocuments/2835t-24_FRONT.dwg', '2-Dimensional Side DWG': 'https://www.gingerco.com/documents/dynamicdocuments/2835t-24_right.dwg', '2-Dimensional Top DWG': 'https://www.gingerco.com/documents/dynamicdocuments/2835t-24_top.dwg', '2-Dimensional Front DXF': 'https://www.gingerco.com/documents/dynamicdocuments/2835t-24_front.dxf', '2-Dimensional Side DXF': 'https://www.gingerco.com/documents/dynamicdocuments/2835t-24_right.dxf', '2-Dimensional Top DXF': 'https://www.gingerco.com/documents/dynamicdocuments/2835t-24_top.dxf', '3-Dimensional Step': 'https://www.gingerco.com/documents/dynamicdocuments/2835t-24.stp', '3-Dimensional IGES': 'https://www.gingerco.com/documents/dynamicdocuments/2835t-24.igs'}","[{'Item_Image': 'https://www.gingerco.com/images/DynamicImages/products/Ginger/2835T-24/2835T-24_PC_largealt.jpg', 'Detailed_Image': 'https://www.gingerco.com/images/DynamicImages/products/Ginger/2835T-24/2835T-24_PC_largealt.jpg', 'Zoom_Image': 'https://www.gingerco.com/images/DynamicImages/products/Ginger/2835T-24/2835T-24_PC_largealt.jpg'}]"
https://www.newportbrass.com/products/categories/06/accessories/46/tank-levers/65/tank-levers/26/polished-chrome/6-505,Home/Categories/Accessories/Tank Levers/6-505,Tank Levers - Tank Lever Mechanism - 6-505 - || Newport Brass,Tank Lever Mechanism,Tank Levers,Newport Brass,Accessories,Tank-Levers,6-505,$79.00,Polished Chrome,Available in 28 unique Finishes|Solid Brass Construction|Handles sold separately,"Available in 28 unique Finishes|Solid Brass Construction|Handles sold separately|Rotates into a front, side or angled position, making it compatible with virtually all toilets.|Works with insulated tanks (5/8"" maximum)",Newport Brass carries the Tank Levers 6-505 Tank Lever Mechanism and is available in a number of different finishes.,"Tank Levers,6-505,Tank Lever Mechanism,Newport Brass","{'Installation Sheet': 'https://www.newportbrass.com/documents/dynamicdocuments/NWP-6-505.pdf', 'Parts Diagram': 'https://www.newportbrass.com/documents/dynamicdocuments/6-505.pdf'}","{'2-Dimensional Front DWG': 'https://www.newportbrass.com/documents/dynamicdocuments/6-505_front.dwg', '2-Dimensional Side DWG': 'https://www.newportbrass.com/documents/dynamicdocuments/6-505_right.dwg', '2-Dimensional Top DWG': 'https://www.newportbrass.com/documents/dynamicdocuments/6-505_top.dwg', '2-Dimensional Front DXF': 'https://www.newportbrass.com/documents/dynamicdocuments/6-505_front.dxf', '2-Dimensional Side DXF': 'https://www.newportbrass.com/documents/dynamicdocuments/6-505_right.dxf', '2-Dimensional Top DXF': 'https://www.newportbrass.com/documents/dynamicdocuments/6-505_top.dxf', '3-Dimensional Step': 'https://www.newportbrass.com/documents/dynamicdocuments/6-505.stp'}","[{'Item_Image': 'https://www.newportbrass.com/images/DynamicImages/products/NewPort/6-505/6-505_26_largealt.jpg', 'Detailed_Image': 'https://www.newportbrass.com/images/DynamicImages/products/NewPort/6-505/6-505_26_largealt.jpg', 'Zoom_Image': 'https://www.newportbrass.com/images/DynamicImages/products/NewPort/6-505/6-505_26_largealt.jpg'}]"
https://www.gingerco.com/products/categories/06/accessories/31/towel-bars/28/surface/PC/polished-chrome/2822-24,Home/Categories/Accessories/Towel Bars/2822-24,"Surface - 24"" Double Towel Bar - 2822-24 - || Ginger","24"" Double Towel Bar",Surface,Ginger,Accessories,Towel-Bars,2822-24,$336.00,Polished Chrome,Available Finishes: Polished Chrome & Satin Nickel|Solid Brass Construction|Complements Surface product series,Available Finishes: Polished Chrome & Satin Nickel|Solid Brass Construction|Complements Surface product series,Ginger carries the Surface 2822-24 24&quot; Double Towel Bar and is available in a number of different finishes.,"Surface,2822-24,24&quot; Double Towel Bar,Ginger","{'Product Specification': 'https://www.gingerco.com/documents/dynamicdocuments/spec_2822-24.pdf', 'Installation Sheet': 'https://www.gingerco.com/documents/dynamicdocuments/ID2822.pdf', 'Parts Diagram': 'https://www.gingerco.com/documents/dynamicdocuments/2802.pdf'}","{'2-Dimensional Front DWG': 'https://www.gingerco.com/documents/dynamicdocuments/2822-24_front.dwg', '2-Dimensional Side DWG': 'https://www.gingerco.com/documents/dynamicdocuments/2822-24_right.dwg', '2-Dimensional Top DWG': 'https://www.gingerco.com/documents/dynamicdocuments/2822-24_top.dwg', '2-Dimensional Front DXF': 'https://www.gingerco.com/documents/dynamicdocuments/2822-24_front.dxf', '2-Dimensional Side DXF': 'https://www.gingerco.com/documents/dynamicdocuments/2822-24_right.dxf', '2-Dimensional Top DXF': 'https://www.gingerco.com/documents/dynamicdocuments/2822-24_top.dxf', '3-Dimensional Step': 'https://www.gingerco.com/documents/dynamicdocuments/2822-24.stp', '3-Dimensional IGES': 'https://www.gingerco.com/documents/dynamicdocuments/2822-24.igs'}","[{'Item_Image': 'https://www.gingerco.com/images/DynamicImages/products/Ginger/2822-24/2822-24_PC_largealt.jpg', 'Detailed_Image': 'https://www.gingerco.com/images/DynamicImages/products/Ginger/2822-24/2822-24_PC_largealt.jpg', 'Zoom_Image': 'https://www.gingerco.com/images/DynamicImages/products/Ginger/2822-24/2822-24_PC_largealt.jpg'}]"
https://www.gingerco.com/products/categories/06/accessories/38/hotel-shelves/60/universal-hotel-shelf-frames/PC/polished-chrome/XX43S-24,Home/Categories/Accessories/Hotel Shelves/XX43S-24,"Universal Hotel Shelf Frames - 24"" Hotel Shelf Frame with Towel Bar - XX43S-24 - || Ginger","24"" Hotel Shelf Frame with Towel Bar",Universal Hotel Shelf Frames,Ginger,Accessories,Hotel-Shelves,XX43S-24,$352.00,Polished Chrome,"Available Finishes: Polished Chrome, Polished Nickel & Satin Nickel|Solid brass frame|IMPORTANT: Order (1) Mounting Kit plus (1) Frame to make a complete unit","Available Finishes: Polished Chrome, Polished Nickel & Satin Nickel|Solid brass frame|IMPORTANT: Order (1) Mounting Kit plus (1) Frame to make a complete unit|Only works with following hotel shelf mounting kits: 034B, 114B, 464B, 484B, 524B, 564B or 640B  Mounting kits sold separately|Shelf extends 11"" from the wall|Integral towel bar",Ginger carries the Universal Hotel Shelf Frames XX43S-24 24&quot; Hotel Shelf Frame with Towel Bar and is available in a number of different finishes.,"Universal Hotel Shelf Frames,XX43S-24,24&quot; Hotel Shelf Frame with Towel Bar,Ginger","{'Product Specification': 'https://www.gingerco.com/documents/dynamicdocuments/spec_XX43S-20.pdf', 'Installation Sheet': 'https://www.gingerco.com/documents/dynamicdocuments/GNG-XX43S-24.pdf', 'Parts Diagram': 'https://www.gingerco.com/documents/dynamicdocuments/XX43S-24.pdf'}","{'2-Dimensional Front DWG': 'https://www.gingerco.com/documents/dynamicdocuments/XX43S-24_FRONT.dwg', '2-Dimensional Side DWG': 'https://www.gingerco.com/documents/dynamicdocuments/XX43S-24_right.dwg', '2-Dimensional Top DWG': 'https://www.gingerco.com/documents/dynamicdocuments/XX43S-24_top.dwg', '2-Dimensional Front DXF': 'https://www.gingerco.com/documents/dynamicdocuments/XX43S-24_front.dxf', '2-Dimensional Side DXF': 'https://www.gingerco.com/documents/dynamicdocuments/XX43S-24_right.dxf', '2-Dimensional Top DXF': 'https://www.gingerco.com/documents/dynamicdocuments/XX43S-24_top.dxf', '3-Dimensional Step': 'https://www.gingerco.com/documents/dynamicdocuments/XX43S-24.stp', '3-Dimensional IGES': 'https://www.gingerco.com/documents/dynamicdocuments/XX43S-24.igs'}","[{'Item_Image': 'https://www.gingerco.com/images/DynamicImages/products/Ginger/XX43S-24/XX43S-24_PC_largealt.jpg', 'Detailed_Image': 'https://www.gingerco.com/images/DynamicImages/products/Ginger/XX43S-24/XX43S-24_PC_largealt.jpg', 'Zoom_Image': 'https://www.gingerco.com/images/DynamicImages/products/Ginger/XX43S-24/XX43S-24_PC_largealt.jpg'}, {'Item_Image': 'https://www.gingerco.com/images/DynamicImages/ImageGallery/01a9933c-7d89-4af3-a745-2d09d2e485ae.jpg', 'Detailed_Image': 'https://www.gingerco.com/images/DynamicImages/ImageGallery/01a9933c-7d89-4af3-a745-2d09d2e485ae.jpg', 'Zoom_Image': 'https://www.gingerco.com/images/DynamicImages/ImageGallery/01a9933c-7d89-4af3-a745-2d09d2e485ae.jpg'}]"
https://www.gingerco.com/products/categories/06/accessories/37/shower-rodsbrackets/61/universal-shower-rods/PC/polished-chrome/1139R-6,Home/Categories/Accessories/Shower Rods/Brackets/1139R-6,Universal Shower Rods - 6' Straight Shower Rod Only - 1139R-6 - || Ginger,6' Straight Shower Rod Only,Universal Shower Rods,Ginger,Accessories,Shower-Rodsbrackets,1139R-6,$158.00,Polished Chrome,"Available Finishes: Polished Chrome, Polished Nickel, Satin Nickel, Polished Brass & Oil Rubbed Bronze-Hand Relieved|Solid metal construction|IMPORTANT: Order (1) Bracket pair plus (1) Straight Rod to make a complete unit","Available Finishes: Polished Chrome, Polished Nickel, Satin Nickel, Polished Brass & Oil Rubbed Bronze-Hand Relieved|Solid metal construction|IMPORTANT: Order (1) Bracket pair plus (1) Straight Rod to make a complete unit|Brackets Sold Separately|Straight rod design|Concealed, twin stainless steel mounting brackets|O-ring stabilizers hold rod securely to brackets",Ginger carries the Universal Shower Rods 1139R-6 6&#39; Straight Shower Rod Only and is available in a number of different finishes.,"Universal Shower Rods,1139R-6,6&#39; Straight Shower Rod Only,Ginger",{'Product Specification': 'https://www.gingerco.com/documents/dynamicdocuments/spec_1139R-6.pdf'},"{'2-Dimensional Front DWG': 'https://www.gingerco.com/documents/dynamicdocuments/1139r-6_FRONT.dwg', '2-Dimensional Side DWG': 'https://www.gingerco.com/documents/dynamicdocuments/1139r-6_right.dwg', '2-Dimensional Top DWG': 'https://www.gingerco.com/documents/dynamicdocuments/1139r-6_top.dwg', '2-Dimensional Front DXF': 'https://www.gingerco.com/documents/dynamicdocuments/1139r-6_front.dxf', '2-Dimensional Side DXF': 'https://www.gingerco.com/documents/dynamicdocuments/1139r-6_right.dxf', '2-Dimensional Top DXF': 'https://www.gingerco.com/documents/dynamicdocuments/1139r-6_top.dxf', '3-Dimensional Step': 'https://www.gingerco.com/documents/dynamicdocuments/1139r-6.stp', '3-Dimensional IGES': 'https://www.gingerco.com/documents/dynamicdocuments/1139r-6.igs'}","[{'Item_Image': 'https://www.gingerco.com/images/DynamicImages/products/Ginger/1139R-6/1139R-6_PC_largealt.jpg', 'Detailed_Image': 'https://www.gingerco.com/images/DynamicImages/products/Ginger/1139R-6/1139R-6_PC_largealt.jpg', 'Zoom_Image': 'https://www.gingerco.com/images/DynamicImages/products/Ginger/1139R-6/1139R-6_PC_largealt.jpg'}, {'Item_Image': 'https://www.gingerco.com/images/DynamicImages/ImageGallery/gin_empire_PC_RS_0609_b.jpg', 'Detailed_Image': 'https://www.gingerco.com/images/DynamicImages/ImageGallery/gin_empire_PC_RS_0609_b.jpg', 'Zoom_Image': 'https://www.gingerco.com/images/DynamicImages/ImageGallery/gin_empire_PC_RS_0609_b.jpg'}, {'Item_Image': 'https://www.gingerco.com/images/DynamicImages/ImageGallery/3ceb2483-3067-4037-b812-5cb62897b6eb.jpg', 'Detailed_Image': 'https://www.gingerco.com/images/DynamicImages/ImageGallery/3ceb2483-3067-4037-b812-5cb62897b6eb.jpg', 'Zoom_Image': 'https://www.gingerco.com/images/DynamicImages/ImageGallery/3ceb2483-3067-4037-b812-5cb62897b6eb.jpg'}]"
https://www.newportbrass.com/products/categories/06/accessories/46/tank-levers/176/victoria/26/polished-chrome/2-533,Home/Categories/Accessories/Tank Levers/2-533,Victoria  - Tank Lever/Faucet Handle - 2-533 - || Newport Brass,Tank Lever/Faucet Handle,Victoria ,Newport Brass,Accessories,Tank-Levers,2-533,$119.00,Polished Chrome,Available in 28 unique Finishes|Solid Brass Construction|Traditional styling,"Available in 28 unique Finishes|Solid Brass Construction|Traditional styling|Cross handle design|Front or side mount installation|Requires a 5/8"" x 5/8"" (1.58 cm) square hole for installation (standard toilet tank hole size)|Intended for use with 6-505 Tank Lever Mechanism (Required Accessory)|Complements Victoria product series",Newport Brass carries the Victoria  2-533 Tank Lever/Faucet Handle and is available in a number of different finishes.,"Victoria ,2-533,Tank Lever/Faucet Handle,Newport Brass","{'Product Specification': 'https://www.newportbrass.com/documents/dynamicdocuments/spec_2-533_Victoria.pdf', 'Parts Diagram': 'https://www.newportbrass.com/documents/dynamicdocuments/2-533.pdf'}","{'2-Dimensional Front DWG': 'https://www.newportbrass.com/documents/dynamicdocuments/2-533_FRONT.dwg', '2-Dimensional Side DWG': 'https://www.newportbrass.com/documents/dynamicdocuments/2-533_right.dwg', '2-Dimensional Top DWG': 'https://www.newportbrass.com/documents/dynamicdocuments/2-533_top.dwg', '2-Dimensional Front DXF': 'https://www.newportbrass.com/documents/dynamicdocuments/2-533_front.dxf', '2-Dimensional Side DXF': 'https://www.newportbrass.com/documents/dynamicdocuments/2-533_right.dxf', '2-Dimensional Top DXF': 'https://www.newportbrass.com/documents/dynamicdocuments/2-533_top.dxf', '3-Dimensional Step': 'https://www.newportbrass.com/documents/dynamicdocuments/2-533.stp', '3-Dimensional IGES': 'https://www.newportbrass.com/documents/dynamicdocuments/2-533.igs'}","[{'Item_Image': 'https://www.newportbrass.com/images/DynamicImages/products/NewPort/2-533/2-533_26_largealt.jpg', 'Detailed_Image': 'https://www.newportbrass.com/images/DynamicImages/products/NewPort/2-533/2-533_26_largealt.jpg', 'Zoom_Image': 'https://www.newportbrass.com/images/DynamicImages/products/NewPort/2-533/2-533_26_largealt.jpg'}]"
https://www.newportbrass.com/products/categories/04/tub--shower/18/tub-fillers/176/victoria/26/polished-chrome/1770-4273,Home/Categories/Tub & Shower/Tub Fillers/1770-4273,Victoria  - Exposed Tub & Hand Shower Set - Deck Mount - 1770-4273 - || Newport Brass,Exposed Tub & Hand Shower Set - Deck Mount,Victoria ,Newport Brass,Tub & Shower,Tub-Fillers,1770-4273,"$1,531.00",Polished Chrome,Available in 28 unique Finishes|Solid Brass Construction|ADA compliant traditional lever handles with lever diverter,"Available in 28 unique Finishes|Solid Brass Construction|ADA compliant traditional lever handles with lever diverter|Quarter-turn washerless ceramic disc valve cartridges|3/4"" NPT hot and cold inlet fittings|9-1/8"" (23.2 cm) tub spout reach from inlet fittings (c-c)|2"" (5.1 cm) handshower diameter|1.8 gallons (6.7 liters) per minute handshower maximum flow rate|For deck-mounted configurations",Newport Brass carries the Victoria  1770-4273 Exposed Tub &amp; Hand Shower Set - Deck Mount and is available in a number of different finishes.,"Victoria ,1770-4273,Exposed Tub &amp; Hand Shower Set - Deck Mount,Newport Brass","{'Product Specification': 'https://www.newportbrass.com/documents/dynamicdocuments/spec_1770-4273_Victoria.pdf', 'Installation Sheet': 'https://www.newportbrass.com/documents/dynamicdocuments/NWP-933.pdf', 'Parts Diagram': 'https://www.newportbrass.com/documents/dynamicdocuments/1770-4273.pdf'}","{'2-Dimensional Front DWG': 'https://www.newportbrass.com/documents/dynamicdocuments/1770-4273_front.dwg', '2-Dimensional Side DWG': 'https://www.newportbrass.com/documents/dynamicdocuments/1770-4273_right.dwg', '2-Dimensional Top DWG': 'https://www.newportbrass.com/documents/dynamicdocuments/1770-4273_top.dwg', '2-Dimensional Front DXF': 'https://www.newportbrass.com/documents/dynamicdocuments/1770-4273_front.dxf', '2-Dimensional Side DXF': 'https://www.newportbrass.com/documents/dynamicdocuments/1770-4273_right.dxf', '2-Dimensional Top DXF': 'https://www.newportbrass.com/documents/dynamicdocuments/1770-4273_top.dxf', '3-Dimensional Step': 'https://www.newportbrass.com/documents/dynamicdocuments/1770-4273.stp', '3-Dimensional IGES': 'https://www.newportbrass.com/documents/dynamicdocuments/1770-4273.igs'}","[{'Item_Image': 'https://www.newportbrass.com/images/DynamicImages/products/NewPort/1770-4273/1770-4273_26_largealt.jpg', 'Detailed_Image': 'https://www.newportbrass.com/images/DynamicImages/products/NewPort/1770-4273/1770-4273_26_largealt.jpg', 'Zoom_Image': 'https://www.newportbrass.com/images/DynamicImages/products/NewPort/1770-4273/1770-4273_26_largealt.jpg'}]"
https://www.gingerco.com/products/categories/06/accessories/33/toilet-paper-holders/28/surface/PC/polished-chrome/2809,Home/Categories/Accessories/Toilet Paper Holders/2809,Surface - Double Open Toilet Tissue Holder - 2809 - || Ginger,Double Open Toilet Tissue Holder,Surface,Ginger,Accessories,Toilet-Paper-Holders,2809,$181.00,Polished Chrome,Available Finishes: Polished Chrome & Satin Nickel|Solid Brass Construction|Single-post design with two open rollers,Available Finishes: Polished Chrome & Satin Nickel|Solid Brass Construction|Single-post design with two open rollers|Includes Installation Hardware|Complements Surface product series,Ginger carries the Surface 2809 Double Open Toilet Tissue Holder and is available in a number of different finishes.,"Surface,2809,Double Open Toilet Tissue Holder,Ginger","{'Product Specification': 'https://www.gingerco.com/documents/dynamicdocuments/spec_2809_surface.pdf', 'Installation Sheet': 'https://www.gingerco.com/documents/dynamicdocuments/ID2806.pdf', 'Parts Diagram': 'https://www.gingerco.com/documents/dynamicdocuments/2806.pdf'}",,"[{'Item_Image': 'https://www.gingerco.com/images/DynamicImages/products/Ginger/2809/2809_PC_largealt.jpg', 'Detailed_Image': 'https://www.gingerco.com/images/DynamicImages/products/Ginger/2809/2809_PC_largealt.jpg', 'Zoom_Image': 'https://www.gingerco.com/images/DynamicImages/products/Ginger/2809/2809_PC_largealt.jpg'}]"
https://www.newportbrass.com/products/categories/04/tub--shower/18/tub-fillers/176/victoria/26/polished-chrome/1770-4283,Home/Categories/Tub & Shower/Tub Fillers/1770-4283,Victoria  - Exposed Tub & Hand Shower Set - Wall Mount - 1770-4283 - || Newport Brass,Exposed Tub & Hand Shower Set - Wall Mount,Victoria ,Newport Brass,Tub & Shower,Tub-Fillers,1770-4283,"$1,461.00",Polished Chrome,Available in 28 unique Finishes|Solid Brass Construction|ADA compliant traditional lever handles with lever diverter,"Available in 28 unique Finishes|Solid Brass Construction|ADA compliant traditional lever handles with lever diverter|Quarter-turn washerless ceramic disc valve cartridges|3/4"" NPT hot and cold inlet fittings|8-5/8"" (21.9 cm) to 8-1/8"" (20.6 cm) tub spout reach (wall-center)|2"" (5.1 cm) handshower diameter|1.8 gallons (6.7 liters) per minute handshower maximum flow rate|For wall mounted configurations, all is included|For floor mounted configurations, select optional accessories|Floor mount kit items 3-196 or 3-226 sold separately",Newport Brass carries the Victoria  1770-4283 Exposed Tub &amp; Hand Shower Set - Wall Mount and is available in a number of different finishes.,"Victoria ,1770-4283,Exposed Tub &amp; Hand Shower Set - Wall Mount,Newport Brass","{'Product Specification': 'https://www.newportbrass.com/documents/dynamicdocuments/spec_1770-4283_Victoria.pdf', 'Installation Sheet': 'https://www.newportbrass.com/documents/dynamicdocuments/NWP-934.pdf', 'Parts Diagram': 'https://www.newportbrass.com/documents/dynamicdocuments/1770-4283.pdf'}","{'2-Dimensional Front DWG': 'https://www.newportbrass.com/documents/dynamicdocuments/1770-4283_front.dwg', '2-Dimensional Side DWG': 'https://www.newportbrass.com/documents/dynamicdocuments/1770-4283_right.dwg', '2-Dimensional Top DWG': 'https://www.newportbrass.com/documents/dynamicdocuments/1770-4283_top.dwg', '2-Dimensional Front DXF': 'https://www.newportbrass.com/documents/dynamicdocuments/1770-4283_front.dxf', '2-Dimensional Side DXF': 'https://www.newportbrass.com/documents/dynamicdocuments/1770-4283_right.dxf', '2-Dimensional Top DXF': 'https://www.newportbrass.com/documents/dynamicdocuments/1770-4283_top.dxf', '3-Dimensional Step': 'https://www.newportbrass.com/documents/dynamicdocuments/1770-4283.stp', '3-Dimensional IGES': 'https://www.newportbrass.com/documents/dynamicdocuments/1770-4283.igs'}","[{'Item_Image': 'https://www.newportbrass.com/images/DynamicImages/products/NewPort/1770-4283/1770-4283_26_largealt.jpg', 'Detailed_Image': 'https://www.newportbrass.com/images/DynamicImages/products/NewPort/1770-4283/1770-4283_26_largealt.jpg', 'Zoom_Image': 'https://www.newportbrass.com/images/DynamicImages/products/NewPort/1770-4283/1770-4283_26_largealt.jpg'}]"
https://www.newportbrass.com/products/categories/05/kitchen/27/kitchen-accessories/250/vespera/26/polished-chrome/2500-5711,Home/Categories/Kitchen/Kitchen Accessories/2500-5711,Vespera - Air Gap Kit - 2500-5711 - || Newport Brass,Air Gap Kit,Vespera,Newport Brass,Kitchen,Kitchen-Accessories,2500-5711,$116.00,Polished Chrome,Available in 28 unique Finishes|Solid Brass Construction,Available in 28 unique Finishes|Solid Brass Construction,Newport Brass carries the Vespera 2500-5711 Air Gap Kit and is available in a number of different finishes.,"Vespera,2500-5711,Air Gap Kit,Newport Brass","{'Product Specification': 'https://www.newportbrass.com/documents/dynamicdocuments/spec_2500-5711_Vespera.pdf', 'Installation Sheet': 'https://www.newportbrass.com/documents/dynamicdocuments/NWP-2470-5711.pdf', 'Parts Diagram': 'https://www.newportbrass.com/documents/dynamicdocuments/2500-5711.pdf'}","{'2-Dimensional Front DWG': 'https://www.newportbrass.com/documents/dynamicdocuments/2500-5711_front.dwg', '2-Dimensional Side DWG': 'https://www.newportbrass.com/documents/dynamicdocuments/2500-5711_right.dwg', '2-Dimensional Top DWG': 'https://www.newportbrass.com/documents/dynamicdocuments/2500-5711_top.dwg', '2-Dimensional Front DXF': 'https://www.newportbrass.com/documents/dynamicdocuments/2500-5711_front.dxf', '2-Dimensional Side DXF': 'https://www.newportbrass.com/documents/dynamicdocuments/2500-5711_right.dxf', '2-Dimensional Top DXF': 'https://www.newportbrass.com/documents/dynamicdocuments/2500-5711_top.dxf', '3-Dimensional Step': 'https://www.newportbrass.com/documents/dynamicdocuments/2500-5711.stp', '3-Dimensional IGES': 'https://www.newportbrass.com/documents/dynamicdocuments/2500-5711.igs'}","[{'Item_Image': 'https://www.newportbrass.com/images/DynamicImages/products/NewPort/2500-5711/2500-5711_26_largealt.jpg', 'Detailed_Image': 'https://www.newportbrass.com/images/DynamicImages/products/NewPort/2500-5711/2500-5711_26_largealt.jpg', 'Zoom_Image': 'https://www.newportbrass.com/images/DynamicImages/products/NewPort/2500-5711/2500-5711_26_largealt.jpg'}, {'Item_Image': 'https://www.newportbrass.com/images/DynamicImages/ImageGallery/446633a6-c5a3-4fc6-a095-9a2496f64560.jpg', 'Detailed_Image': 'https://www.newportbrass.com/images/DynamicImages/ImageGallery/446633a6-c5a3-4fc6-a095-9a2496f64560.jpg', 'Zoom_Image': 'https://www.newportbrass.com/images/DynamicImages/ImageGallery/446633a6-c5a3-4fc6-a095-9a2496f64560.jpg'}, {'Item_Image': 'https://www.newportbrass.com/images/DynamicImages/ImageGallery/23fd6ea7-d8f7-45a7-a983-663eb03631cd.jpg', 'Detailed_Image': 'https://www.newportbrass.com/images/DynamicImages/ImageGallery/23fd6ea7-d8f7-45a7-a983-663eb03631cd.jpg', 'Zoom_Image': 'https://www.newportbrass.com/images/DynamicImages/ImageGallery/23fd6ea7-d8f7-45a7-a983-663eb03631cd.jpg'}, {'Item_Image': 'https://www.newportbrass.com/images/DynamicImages/ImageGallery/f6375ac8-294e-45b3-a0e3-39e92144d55b.jpg', 'Detailed_Image': 'https://www.newportbrass.com/images/DynamicImages/ImageGallery/f6375ac8-294e-45b3-a0e3-39e92144d55b.jpg', 'Zoom_Image': 'https://www.newportbrass.com/images/DynamicImages/ImageGallery/f6375ac8-294e-45b3-a0e3-39e92144d55b.jpg'}]"
